2021-09-29 01:11,27,0,0
2021-09-29 01:16,2,12,0
2021-09-29 01:16,3,4,0
2021-09-29 01:16,4,9,0
2021-09-29 01:16,6,5,0
2021-09-29 01:16,7,137,0
2021-09-29 01:16,10,5,0
2021-09-29 01:16,12,1,0
2021-09-29 01:16,13,3,1
2021-09-29 01:16,19,7,0
2021-09-29 01:16,22,31,0
2021-09-29 01:16,27,0,0
2021-09-29 01:21,2,12,0
2021-09-29 01:21,3,4,0
2021-09-29 01:21,4,8,0
2021-09-29 01:21,6,5,0
2021-09-29 01:21,7,137,0
2021-09-29 01:21,10,5,0
2021-09-29 01:21,12,1,0
2021-09-29 01:21,13,3,0
2021-09-29 01:21,19,7,0
2021-09-29 01:21,22,31,0
2021-09-29 01:21,27,0,0
2021-09-29 01:26,2,12,0
2021-09-29 01:26,3,4,0
2021-09-29 01:26,4,6,0
2021-09-29 01:26,6,5,0
2021-09-29 01:26,7,137,0
2021-09-29 01:26,10,5,0
2021-09-29 01:26,12,1,0
2021-09-29 01:26,13,3,0
2021-09-29 01:26,19,7,0
2021-09-29 01:26,22,31,0
2021-09-29 01:26,27,0,0
2021-09-29 01:31,2,12,0
2021-09-29 01:31,3,4,0
2021-09-29 01:31,4,5,0
2021-09-29 01:31,6,5,0
2021-09-29 01:31,7,137,0
2021-09-29 01:31,10,5,0
2021-09-29 01:31,12,1,0
2021-09-29 01:31,13,1,0
2021-09-29 01:31,19,7,0
2021-09-29 01:31,22,31,0
2021-09-29 01:31,27,0,0
2021-09-29 01:36,2,12,0
2021-09-29 01:36,3,4,0
2021-09-29 01:36,4,5,0
2021-09-29 01:36,6,4,0
2021-09-29 01:36,7,137,0
2021-09-29 01:36,10,5,0
2021-09-29 01:36,12,1,0
2021-09-29 01:36,13,0,0
2021-09-29 01:36,19,7,0
2021-09-29 01:36,22,31,0
2021-09-29 01:36,27,0,0
2021-09-29 01:41,2,12,0
2021-09-29 01:41,3,4,0
2021-09-29 01:41,4,5,0
2021-09-29 01:41,6,3,0
2021-09-29 01:41,7,137,0
2021-09-29 01:41,10,5,0
2021-09-29 01:41,12,1,0
2021-09-29 01:41,13,1,1
2021-09-29 01:41,19,7,0
2021-09-29 01:41,22,32,1
2021-09-29 01:41,27,0,0
2021-09-29 01:46,2,12,0
2021-09-29 01:46,3,4,0
2021-09-29 01:46,4,4,0
2021-09-29 01:46,6,3,0
2021-09-29 01:46,7,137,0
2021-09-29 01:46,10,5,0
2021-09-29 01:46,12,1,0
2021-09-29 01:46,13,2,1
2021-09-29 01:46,19,7,0
2021-09-29 01:46,22,31,0
2021-09-29 01:46,27,0,0
2021-09-29 01:51,2,12,0
2021-09-29 01:51,3,4,0
2021-09-29 01:51,4,4,0
2021-09-29 01:51,6,3,0
2021-09-29 01:51,7,137,0
2021-09-29 01:51,10,5,0
2021-09-29 01:51,12,1,0
2021-09-29 01:51,13,2,0
2021-09-29 01:51,19,7,0
2021-09-29 01:51,22,31,0
2021-09-29 01:51,27,0,0
2021-09-29 01:56,2,12,0
2021-09-29 01:56,3,4,0
2021-09-29 01:56,4,4,0
2021-09-29 01:56,6,3,0
2021-09-29 01:56,7,138,1
2021-09-29 01:56,10,5,0
2021-09-29 01:56,12,1,0
